colour	key	group	showSelectedlegendcolour
#F8766D	Kiribati	5388	East Asia & Pacific (all income levels)
#F8766D	Korea, Dem. Rep.	5389	East Asia & Pacific (all income levels)
#F8766D	Korea, Rep.	5390	East Asia & Pacific (all income levels)
#F8766D	Lao PDR	5391	East Asia & Pacific (all income levels)
#F8766D	Macao SAR, China	5392	East Asia & Pacific (all income levels)
#F8766D	Malaysia	5393	East Asia & Pacific (all income levels)
#F8766D	Marshall Islands	5394	East Asia & Pacific (all income levels)
#F8766D	Micronesia, Fed. Sts.	5395	East Asia & Pacific (all income levels)
#F8766D	Mongolia	5396	East Asia & Pacific (all income levels)
#F8766D	Myanmar	5397	East Asia & Pacific (all income levels)
#F8766D	New Caledonia	5398	East Asia & Pacific (all income levels)
#F8766D	New Zealand	5399	East Asia & Pacific (all income levels)
#F8766D	Northern Mariana Islands	5400	East Asia & Pacific (all income levels)
#F8766D	Palau	5401	East Asia & Pacific (all income levels)
#F8766D	Papua New Guinea	5402	East Asia & Pacific (all income levels)
#F8766D	Philippines	5403	East Asia & Pacific (all income levels)
#F8766D	Samoa	5404	East Asia & Pacific (all income levels)
#F8766D	Singapore	5405	East Asia & Pacific (all income levels)
#F8766D	Solomon Islands	5406	East Asia & Pacific (all income levels)
#F8766D	Thailand	5407	East Asia & Pacific (all income levels)
#F8766D	Timor-Leste	5408	East Asia & Pacific (all income levels)
#F8766D	Tonga	5409	East Asia & Pacific (all income levels)
#F8766D	Tuvalu	5410	East Asia & Pacific (all income levels)
#F8766D	Vanuatu	5411	East Asia & Pacific (all income levels)
#F8766D	Vietnam	5412	East Asia & Pacific (all income levels)
#C49A00	Albania	5413	Europe & Central Asia (all income levels)
#C49A00	Andorra	5414	Europe & Central Asia (all income levels)
#C49A00	Armenia	5415	Europe & Central Asia (all income levels)
#C49A00	Austria	5416	Europe & Central Asia (all income levels)
#C49A00	Azerbaijan	5417	Europe & Central Asia (all income levels)
#C49A00	Belarus	5418	Europe & Central Asia (all income levels)
#C49A00	Belgium	5419	Europe & Central Asia (all income levels)
#C49A00	Bosnia and Herzegovina	5420	Europe & Central Asia (all income levels)
#C49A00	Bulgaria	5421	Europe & Central Asia (all income levels)
#C49A00	Channel Islands	5422	Europe & Central Asia (all income levels)
#C49A00	Croatia	5423	Europe & Central Asia (all income levels)
#C49A00	Cyprus	5424	Europe & Central Asia (all income levels)
#C49A00	Czech Republic	5425	Europe & Central Asia (all income levels)
#C49A00	Denmark	5426	Europe & Central Asia (all income levels)
#C49A00	Estonia	5427	Europe & Central Asia (all income levels)
#C49A00	Faeroe Islands	5428	Europe & Central Asia (all income levels)
#C49A00	Finland	5429	Europe & Central Asia (all income levels)
#C49A00	France	5430	Europe & Central Asia (all income levels)
#C49A00	Georgia	5431	Europe & Central Asia (all income levels)
#C49A00	Germany	5432	Europe & Central Asia (all income levels)
#C49A00	Greece	5433	Europe & Central Asia (all income levels)
#C49A00	Greenland	5434	Europe & Central Asia (all income levels)
#C49A00	Hungary	5435	Europe & Central Asia (all income levels)
#C49A00	Iceland	5436	Europe & Central Asia (all income levels)
#C49A00	Ireland	5437	Europe & Central Asia (all income levels)
#C49A00	Isle of Man	5438	Europe & Central Asia (all income levels)
#C49A00	Italy	5439	Europe & Central Asia (all income levels)
#C49A00	Kazakhstan	5440	Europe & Central Asia (all income levels)
#C49A00	Kosovo	5441	Europe & Central Asia (all income levels)
#C49A00	Kyrgyz Republic	5442	Europe & Central Asia (all income levels)
#C49A00	Latvia	5443	Europe & Central Asia (all income levels)
#C49A00	Liechtenstein	5444	Europe & Central Asia (all income levels)
#C49A00	Lithuania	5445	Europe & Central Asia (all income levels)
#C49A00	Luxembourg	5446	Europe & Central Asia (all income levels)
#C49A00	Macedonia, FYR	5447	Europe & Central Asia (all income levels)
#C49A00	Moldova	5448	Europe & Central Asia (all income levels)
#C49A00	Monaco	5449	Europe & Central Asia (all income levels)
#C49A00	Montenegro	5450	Europe & Central Asia (all income levels)
#C49A00	Netherlands	5451	Europe & Central Asia (all income levels)
#C49A00	Norway	5452	Europe & Central Asia (all income levels)
#C49A00	Poland	5453	Europe & Central Asia (all income levels)
#C49A00	Portugal	5454	Europe & Central Asia (all income levels)
#C49A00	Romania	5455	Europe & Central Asia (all income levels)
#C49A00	Russian Federation	5456	Europe & Central Asia (all income levels)
#C49A00	San Marino	5457	Europe & Central Asia (all income levels)
#C49A00	Serbia	5458	Europe & Central Asia (all income levels)
#C49A00	Slovak Republic	5459	Europe & Central Asia (all income levels)
#C49A00	Slovenia	5460	Europe & Central Asia (all income levels)
#C49A00	Spain	5461	Europe & Central Asia (all income levels)
#C49A00	Sweden	5462	Europe & Central Asia (all income levels)
#C49A00	Switzerland	5463	Europe & Central Asia (all income levels)
#C49A00	Tajikistan	5464	Europe & Central Asia (all income levels)
#C49A00	Turkey	5465	Europe & Central Asia (all income levels)
#C49A00	Turkmenistan	5466	Europe & Central Asia (all income levels)
#C49A00	Ukraine	5467	Europe & Central Asia (all income levels)
#C49A00	United Kingdom	5468	Europe & Central Asia (all income levels)
#C49A00	Uzbekistan	5469	Europe & Central Asia (all income levels)
#53B400	Antigua and Barbuda	5470	Latin America & Caribbean (all income levels)
#53B400	Antigua and Barbuda	5471	Latin America & Caribbean (all income levels)
#53B400	Argentina	5472	Latin America & Caribbean (all income levels)
#53B400	Aruba	5473	Latin America & Caribbean (all income levels)
#53B400	Bahamas, The	5474	Latin America & Caribbean (all income levels)
#53B400	Barbados	5475	Latin America & Caribbean (all income levels)
#53B400	Belize	5476	Latin America & Caribbean (all income levels)
#53B400	Bolivia	5477	Latin America & Caribbean (all income levels)
#53B400	Brazil	5478	Latin America & Caribbean (all income levels)
#53B400	Cayman Islands	5479	Latin America & Caribbean (all income levels)
#53B400	Chile	5480	Latin America & Caribbean (all income levels)
#53B400	Colombia	5481	Latin America & Caribbean (all income levels)
#53B400	Costa Rica	5482	Latin America & Caribbean (all income levels)
#53B400	Cuba	5483	Latin America & Caribbean (all income levels)
#53B400	Curacao	5484	Latin America & Caribbean (all income levels)
#53B400	Dominica	5485	Latin America & Caribbean (all income levels)
#53B400	Dominica	5486	Latin America & Caribbean (all income levels)
#53B400	Dominican Republic	5487	Latin America & Caribbean (all income levels)
#53B400	Ecuador	5488	Latin America & Caribbean (all income levels)
#53B400	El Salvador	5489	Latin America & Caribbean (all income levels)
#53B400	Grenada	5490	Latin America & Caribbean (all income levels)
#53B400	Guatemala	5491	Latin America & Caribbean (all income levels)
#53B400	Guyana	5492	Latin America & Caribbean (all income levels)
#53B400	Haiti	5493	Latin America & Caribbean (all income levels)
#53B400	Honduras	5494	Latin America & Caribbean (all income levels)
#53B400	Jamaica	5495	Latin America & Caribbean (all income levels)
#53B400	Mexico	5496	Latin America & Caribbean (all income levels)
#53B400	Nicaragua	5497	Latin America & Caribbean (all income levels)
#53B400	Panama	5498	Latin America & Caribbean (all income levels)
#53B400	Paraguay	5499	Latin America & Caribbean (all income levels)
#53B400	Peru	5500	Latin America & Caribbean (all income levels)
#53B400	Puerto Rico	5501	Latin America & Caribbean (all income levels)
#53B400	Sint Maarten (Dutch part)	5502	Latin America & Caribbean (all income levels)
#53B400	St. Kitts and Nevis	5503	Latin America & Caribbean (all income levels)
#53B400	St. Kitts and Nevis	5504	Latin America & Caribbean (all income levels)
#53B400	St. Lucia	5505	Latin America & Caribbean (all income levels)
#53B400	St. Martin (French part)	5506	Latin America & Caribbean (all income levels)
#53B400	St. Vincent and the Grenadines	5507	Latin America & Caribbean (all income levels)
#53B400	Suriname	5508	Latin America & Caribbean (all income levels)
#53B400	Trinidad and Tobago	5509	Latin America & Caribbean (all income levels)
#53B400	Turks and Caicos Islands	5510	Latin America & Caribbean (all income levels)
#53B400	Uruguay	5511	Latin America & Caribbean (all income levels)
#53B400	Venezuela, RB	5512	Latin America & Caribbean (all income levels)
#53B400	Virgin Islands (U.S.)	5513	Latin America & Caribbean (all income levels)
#00C094	Algeria	5514	Middle East & North Africa (all income levels)
#00C094	Bahrain	5515	Middle East & North Africa (all income levels)
#00C094	Djibouti	5516	Middle East & North Africa (all income levels)
#00C094	Egypt, Arab Rep.	5517	Middle East & North Africa (all income levels)
#00C094	Iran, Islamic Rep.	5518	Middle East & North Africa (all income levels)
#00C094	Iraq	5519	Middle East & North Africa (all income levels)
#00C094	Israel	5520	Middle East & North Africa (all income levels)
#00C094	Jordan	5521	Middle East & North Africa (all income levels)
#00C094	Kuwait	5522	Middle East & North Africa (all income levels)
#00C094	Lebanon	5523	Middle East & North Africa (all income levels)
#00C094	Libya	5524	Middle East & North Africa (all income levels)
#00C094	Malta	5525	Middle East & North Africa (all income levels)
#00C094	Morocco	5526	Middle East & North Africa (all income levels)
#00C094	Oman	5527	Middle East & North Africa (all income levels)
#00C094	Qatar	5528	Middle East & North Africa (all income levels)
#00C094	Saudi Arabia	5529	Middle East & North Africa (all income levels)
#00C094	Syrian Arab Republic	5530	Middle East & North Africa (all income levels)
#00C094	Tunisia	5531	Middle East & North Africa (all income levels)
#00C094	United Arab Emirates	5532	Middle East & North Africa (all income levels)
#00C094	West Bank and Gaza	5533	Middle East & North Africa (all income levels)
#00C094	Yemen, Rep.	5534	Middle East & North Africa (all income levels)
#00B6EB	Bermuda	5535	North America
#00B6EB	Canada	5536	North America
#00B6EB	United States	5537	North America
#A58AFF	Afghanistan	5538	South Asia
#A58AFF	Bangladesh	5539	South Asia
#A58AFF	Bhutan	5540	South Asia
#A58AFF	India	5541	South Asia
#A58AFF	Maldives	5542	South Asia
#A58AFF	Nepal	5543	South Asia
#A58AFF	Pakistan	5544	South Asia
#A58AFF	Sri Lanka	5545	South Asia
#FB61D7	Angola	5546	Sub-Saharan Africa (all income levels)
#FB61D7	Benin	5547	Sub-Saharan Africa (all income levels)
#FB61D7	Botswana	5548	Sub-Saharan Africa (all income levels)
#FB61D7	Burkina Faso	5549	Sub-Saharan Africa (all income levels)
#FB61D7	Burundi	5550	Sub-Saharan Africa (all income levels)
#FB61D7	Cameroon	5551	Sub-Saharan Africa (all income levels)
#FB61D7	Cape Verde	5552	Sub-Saharan Africa (all income levels)
#FB61D7	Central African Republic	5553	Sub-Saharan Africa (all income levels)
#FB61D7	Chad	5554	Sub-Saharan Africa (all income levels)
#FB61D7	Comoros	5555	Sub-Saharan Africa (all income levels)
#FB61D7	Congo, Dem. Rep.	5556	Sub-Saharan Africa (all income levels)
#FB61D7	Congo, Rep.	5557	Sub-Saharan Africa (all income levels)
#FB61D7	Cote d'Ivoire	5558	Sub-Saharan Africa (all income levels)
#FB61D7	Equatorial Guinea	5559	Sub-Saharan Africa (all income levels)
#FB61D7	Eritrea	5560	Sub-Saharan Africa (all income levels)
#FB61D7	Ethiopia	5561	Sub-Saharan Africa (all income levels)
#FB61D7	Gabon	5562	Sub-Saharan Africa (all income levels)
#FB61D7	Gambia, The	5563	Sub-Saharan Africa (all income levels)
#FB61D7	Ghana	5564	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea	5565	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea-Bissau	5566	Sub-Saharan Africa (all income levels)
#FB61D7	Kenya	5567	Sub-Saharan Africa (all income levels)
#FB61D7	Lesotho	5568	Sub-Saharan Africa (all income levels)
#FB61D7	Liberia	5569	Sub-Saharan Africa (all income levels)
#FB61D7	Madagascar	5570	Sub-Saharan Africa (all income levels)
#FB61D7	Malawi	5571	Sub-Saharan Africa (all income levels)
#FB61D7	Mali	5572	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritania	5573	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritius	5574	Sub-Saharan Africa (all income levels)
#FB61D7	Mozambique	5575	Sub-Saharan Africa (all income levels)
#FB61D7	Namibia	5576	Sub-Saharan Africa (all income levels)
#FB61D7	Niger	5577	Sub-Saharan Africa (all income levels)
#FB61D7	Nigeria	5578	Sub-Saharan Africa (all income levels)
#FB61D7	Rwanda	5579	Sub-Saharan Africa (all income levels)
#FB61D7	Sao Tome and Principe	5580	Sub-Saharan Africa (all income levels)
#FB61D7	Senegal	5581	Sub-Saharan Africa (all income levels)
#FB61D7	Seychelles	5582	Sub-Saharan Africa (all income levels)
#FB61D7	Seychelles	5583	Sub-Saharan Africa (all income levels)
#FB61D7	Sierra Leone	5584	Sub-Saharan Africa (all income levels)
#FB61D7	Somalia	5585	Sub-Saharan Africa (all income levels)
#FB61D7	South Africa	5586	Sub-Saharan Africa (all income levels)
#FB61D7	South Sudan	5587	Sub-Saharan Africa (all income levels)
#FB61D7	Sudan	5588	Sub-Saharan Africa (all income levels)
#FB61D7	Swaziland	5589	Sub-Saharan Africa (all income levels)
#FB61D7	Tanzania	5590	Sub-Saharan Africa (all income levels)
#FB61D7	Togo	5591	Sub-Saharan Africa (all income levels)
#FB61D7	Uganda	5592	Sub-Saharan Africa (all income levels)
#FB61D7	Zambia	5593	Sub-Saharan Africa (all income levels)
#FB61D7	Zimbabwe	5594	Sub-Saharan Africa (all income levels)
#F8766D	American Samoa	5595	East Asia & Pacific (all income levels)
#F8766D	Australia	5596	East Asia & Pacific (all income levels)
#F8766D	Brunei Darussalam	5597	East Asia & Pacific (all income levels)
#F8766D	Cambodia	5598	East Asia & Pacific (all income levels)
#F8766D	China	5599	East Asia & Pacific (all income levels)
#F8766D	Fiji	5600	East Asia & Pacific (all income levels)
#F8766D	French Polynesia	5601	East Asia & Pacific (all income levels)
#F8766D	Guam	5602	East Asia & Pacific (all income levels)
#F8766D	Hong Kong SAR, China	5603	East Asia & Pacific (all income levels)
#F8766D	Indonesia	5604	East Asia & Pacific (all income levels)
#F8766D	Japan	5605	East Asia & Pacific (all income levels)
#F8766D	Kiribati	5606	East Asia & Pacific (all income levels)
#F8766D	Kiribati	5607	East Asia & Pacific (all income levels)
#F8766D	Korea, Dem. Rep.	5608	East Asia & Pacific (all income levels)
#F8766D	Korea, Rep.	5609	East Asia & Pacific (all income levels)
#F8766D	Lao PDR	5610	East Asia & Pacific (all income levels)
#F8766D	Macao SAR, China	5611	East Asia & Pacific (all income levels)
#F8766D	Malaysia	5612	East Asia & Pacific (all income levels)
#F8766D	Marshall Islands	5613	East Asia & Pacific (all income levels)
#F8766D	Micronesia, Fed. Sts.	5614	East Asia & Pacific (all income levels)
#F8766D	Mongolia	5615	East Asia & Pacific (all income levels)
#F8766D	Myanmar	5616	East Asia & Pacific (all income levels)
#F8766D	New Caledonia	5617	East Asia & Pacific (all income levels)
#F8766D	New Zealand	5618	East Asia & Pacific (all income levels)
#F8766D	Northern Mariana Islands	5619	East Asia & Pacific (all income levels)
#F8766D	Palau	5620	East Asia & Pacific (all income levels)
#F8766D	Papua New Guinea	5621	East Asia & Pacific (all income levels)
#F8766D	Philippines	5622	East Asia & Pacific (all income levels)
#F8766D	Samoa	5623	East Asia & Pacific (all income levels)
#F8766D	Singapore	5624	East Asia & Pacific (all income levels)
#F8766D	Solomon Islands	5625	East Asia & Pacific (all income levels)
#F8766D	Thailand	5626	East Asia & Pacific (all income levels)
#F8766D	Timor-Leste	5627	East Asia & Pacific (all income levels)
#F8766D	Tonga	5628	East Asia & Pacific (all income levels)
#F8766D	Tuvalu	5629	East Asia & Pacific (all income levels)
#F8766D	Vanuatu	5630	East Asia & Pacific (all income levels)
#F8766D	Vietnam	5631	East Asia & Pacific (all income levels)
#C49A00	Albania	5632	Europe & Central Asia (all income levels)
